575.005,770
575.031,791
575.056,784
575.082,801
575.107,793
575.132,803
575.158,827
575.183,803
575.209,817
575.234,802
575.259,809
575.285,811
575.310,798
575.335,781
575.361,805
575.386,823
575.412,818
575.437,809
575.462,816
575.488,818
575.513,800
575.538,829
575.564,832
575.589,811
575.615,808
575.640,805
575.665,832
575.691,812
575.716,795
575.741,825
575.767,848
575.792,841
575.817,839
575.843,833
575.868,837
575.893,822
575.919,851
575.944,832
575.969,827
575.995,832
576.020,827
576.045,841
576.071,867
576.096,848
576.121,872
576.147,837
576.172,839
576.197,857
576.223,825
576.248,824
576.273,842
576.299,861
576.324,873
576.349,864
576.375,880
576.400,864
576.425,889
576.451,885
576.476,859
576.501,865
576.526,854
576.552,833
576.577,848
576.602,860
576.628,871
576.653,853
576.678,872
576.704,867
576.729,897
576.754,896
576.779,887
576.805,870
576.830,844
576.855,880
576.880,851
576.906,862
576.931,842
576.956,889
576.982,909
577.007,895
577.032,903
577.057,861
577.083,869
577.108,867
577.133,843
577.158,848
577.184,830
577.209,859
577.234,891
577.259,898
577.285,899
577.310,901
577.335,890
577.360,888
577.386,885
577.411,868
577.436,849
577.461,840
577.487,848
577.512,849
577.537,877
577.562,904
577.588,881
577.613,903
577.638,881
577.663,893
577.688,867
577.714,848
577.739,861
577.764,839
577.789,856
577.814,881
577.840,896
577.865,903
577.890,899
577.915,883
577.941,896
577.966,869
577.991,880
578.016,849
578.041,843
578.066,859
578.092,864
578.117,859
578.142,876
578.167,879
578.192,889
578.218,873
578.243,865
578.268,864
578.293,878
578.318,843
578.344,832
578.369,824
578.394,857
578.419,875
578.444,860
578.469,867
578.495,856
578.520,889
578.545,876
578.570,857
578.595,852
578.620,832
578.645,816
578.671,850
578.696,843
578.721,875
578.746,864
578.771,855
578.796,864
578.821,848
578.847,845
578.872,865
578.897,824
578.922,841
578.947,839
578.972,841
578.997,853
579.023,873
579.048,862
579.073,867
579.098,875
579.123,833
579.148,826
579.173,843
579.198,839
579.224,855
579.249,821
579.274,839
579.299,845
579.324,838
579.349,859
579.374,852
579.399,857
579.424,836
579.449,848
579.475,829
579.500,830
579.525,832
579.550,825
579.575,824
579.600,833
579.625,848
579.650,841
579.675,857
579.700,813
579.725,848
579.750,829
579.776,832
579.801,838
579.826,824
579.851,832
579.876,829
579.901,832
579.926,848
579.951,837
579.976,829
580.001,849
580.026,821
580.051,820
580.076,819
580.101,834
580.126,843
580.151,840
580.176,833
580.202,843
580.227,801
580.252,807
580.277,807
580.302,816
580.327,816
580.352,816
580.377,816
580.402,848
580.427,848
580.452,839
580.477,835
580.502,816
580.527,837
580.552,800
580.577,839
580.602,803
580.627,827
580.652,827
580.677,840
580.702,825
580.727,857
580.752,841
580.777,827
580.802,811
580.827,832
580.852,817
580.877,811
580.902,818
580.927,817
580.952,851
580.977,857
581.002,848
581.027,833
581.052,851
581.077,841
581.102,839
581.127,859
581.152,809
581.177,827
581.202,848
581.227,841
581.252,839
581.277,859
581.302,882
581.327,871
581.352,864
581.377,865
581.402,870
581.426,850
581.451,843
581.476,824
581.501,849
581.526,842
581.551,851
581.576,853
581.601,857
581.626,893
581.651,912
581.676,893
581.701,884
581.726,851
581.751,862
581.776,848
581.801,838
581.826,857
581.850,841
581.875,870
581.900,873
581.925,916
581.950,913
581.975,907
582.000,890
582.025,889
582.050,875
582.075,832
582.100,853
582.124,843
582.149,856
582.174,880
582.199,915
582.224,949
582.249,912
582.274,909
582.299,905
582.324,912
582.349,885
582.373,856
582.398,843
582.423,856
582.448,883
582.473,861
582.498,915
582.523,920
582.548,886
582.572,912
582.597,923
582.622,894
582.647,864
582.672,845
582.697,827
582.722,861
582.747,857
582.771,851
582.796,875
582.821,907
582.846,907
582.871,919
582.896,907
582.921,896
582.945,876
582.970,848
582.995,840
583.020,816
583.045,841
583.070,864
583.094,857
583.119,887
583.144,917
583.169,929
583.194,939
583.219,880
583.243,880
583.268,848
583.293,827
583.318,825
583.343,805
583.367,824
583.392,848
583.417,841
583.442,896
583.467,910
583.491,890
583.516,891
583.541,858
583.566,843
583.591,801
583.615,789
583.640,816
583.665,800
583.690,816
583.715,848
583.739,880
583.764,880
583.789,880
583.814,867
583.839,856
583.863,821
583.888,800
583.913,800
583.938,771
583.962,794
583.987,778
584.012,817
584.037,819
584.061,825
584.086,825
584.111,827
584.136,832
584.161,797
584.185,793
584.210,763
584.235,768
584.260,747
584.284,773
584.309,792
584.334,779
584.359,793
584.383,805
584.408,808
584.433,802
584.457,805
584.482,770
584.507,773
584.532,752
584.556,755
584.581,752
584.606,754
584.631,779
584.655,785
584.680,805
584.705,811
584.729,805
584.754,784
584.779,791
584.804,761
584.828,760
584.853,745
584.878,736
584.902,744
584.927,759
584.952,768
584.976,768
585.001,795
585.026,797
585.051,784
585.075,791
585.100,775
585.125,736
585.149,742
585.174,729
585.199,731
585.223,731
585.248,755
585.273,752
585.297,784
585.322,769
585.347,776
585.371,785
585.396,768
585.421,793
585.445,760
585.470,742
585.495,744
585.519,721
585.544,747
585.569,774
585.593,768
585.618,791
585.642,802
585.667,784
585.692,784
585.716,757
585.741,761
585.766,746
585.790,747
585.815,747
585.840,752
585.864,759
585.889,771
585.913,780
585.938,791
585.963,795
585.987,802
586.012,797
586.037,794
586.061,774
586.086,754
586.110,762
586.135,752
586.160,747
586.184,755
586.209,786
586.233,797
586.258,809
586.283,819
586.307,805
586.332,803
586.356,784
586.381,771
586.406,769
586.430,744
586.455,769
586.479,774
586.504,773
586.528,776
586.553,795
586.578,818
586.602,816
586.627,811
586.651,819
586.676,787
586.700,787
586.725,765
586.750,755
586.774,774
586.799,768
586.823,794
586.848,800
586.872,827
586.897,829
586.921,808
586.946,816
586.971,807
586.995,816
587.020,785
587.044,793
587.069,777
587.093,757
587.118,789
587.142,819
587.167,826
587.191,818
587.216,864
587.240,845
587.265,828
587.289,843
587.314,816
587.338,789
587.363,789
587.388,778
587.412,795
587.437,811
587.461,823
