575.005,851
575.031,824
575.056,848
575.082,824
575.107,856
575.132,816
575.158,817
575.183,824
575.209,851
575.234,811
575.259,837
575.285,841
575.310,833
575.335,823
575.361,809
575.386,806
575.412,811
575.437,817
575.462,821
575.488,832
575.513,823
575.538,825
575.564,833
575.589,843
575.615,835
575.640,825
575.665,824
575.691,819
575.716,810
575.741,809
575.767,806
575.792,811
575.817,822
575.843,805
575.868,830
575.893,805
575.919,829
575.944,817
575.969,800
575.995,814
576.020,793
576.045,808
576.071,800
576.096,798
576.121,823
576.147,827
576.172,835
576.197,833
576.223,814
576.248,817
576.273,835
576.299,817
576.324,794
576.349,789
576.375,793
576.400,793
576.425,800
576.451,817
576.476,813
576.501,837
576.526,823
576.552,825
576.577,800
576.602,822
576.628,811
576.653,792
576.678,834
576.704,824
576.729,824
576.754,808
576.779,813
576.805,812
576.830,818
576.855,842
576.880,825
576.906,817
576.931,796
576.956,807
576.982,817
577.007,813
577.032,819
577.057,816
577.083,816
577.108,829
577.133,819
577.158,837
577.184,832
577.209,821
577.234,802
577.259,816
577.285,819
577.310,810
577.335,832
577.360,817
577.386,819
577.411,848
577.436,843
577.461,835
577.487,829
577.512,832
577.537,816
577.562,796
577.588,813
577.613,825
577.638,837
577.663,836
577.688,842
577.714,845
577.739,835
577.764,843
577.789,832
577.814,824
577.840,822
577.865,832
577.890,825
577.915,825
577.941,832
577.966,843
577.991,856
578.016,853
578.041,851
578.066,866
578.092,849
578.117,842
578.142,843
578.167,839
578.192,840
578.218,837
578.243,849
578.268,839
578.293,851
578.318,864
578.344,859
578.369,874
578.394,869
578.419,864
578.444,843
578.469,854
578.495,851
578.520,848
578.545,824
578.570,867
578.595,862
578.620,864
578.645,883
578.671,875
578.696,874
578.721,880
578.746,867
578.771,883
578.796,856
578.821,858
578.847,859
578.872,851
578.897,854
578.922,873
578.947,905
578.972,875
578.997,875
579.023,859
579.048,882
579.073,859
579.098,869
579.123,832
579.148,883
579.173,874
579.198,888
579.224,881
579.249,873
579.274,867
579.299,905
579.324,885
579.349,867
579.374,871
579.399,875
579.424,861
579.449,867
579.475,888
579.500,867
579.525,867
579.550,896
579.575,921
579.600,889
579.625,888
579.650,881
579.675,849
579.700,859
579.725,871
579.750,857
579.776,887
579.801,864
579.826,877
579.851,899
579.876,892
579.901,896
579.926,913
579.951,853
579.976,854
580.001,864
580.026,838
580.051,871
580.076,850
580.101,874
580.126,857
580.151,891
580.176,898
580.202,912
580.227,884
580.252,883
580.277,867
580.302,873
580.327,864
580.352,843
580.377,848
580.402,874
580.427,869
580.452,887
580.477,907
580.502,901
580.527,888
580.552,886
580.577,862
580.602,864
580.627,850
580.652,867
580.677,874
580.702,881
580.727,883
580.752,890
580.777,914
580.802,893
580.827,905
580.852,899
580.877,873
580.902,869
580.927,867
580.952,860
580.977,883
581.002,890
581.027,883
581.052,889
581.077,912
581.102,912
581.127,922
581.152,891
581.177,912
581.202,880
581.227,867
581.252,888
581.277,874
581.302,873
581.327,875
581.352,897
581.377,913
581.402,901
581.426,903
581.451,915
581.476,907
581.501,891
581.526,902
581.551,889
581.576,883
581.601,877
581.626,905
581.651,923
581.676,919
581.701,917
581.726,908
581.751,952
581.776,919
581.801,889
581.826,923
581.850,891
581.875,881
581.900,891
581.925,890
581.950,913
581.975,919
582.000,944
582.025,933
582.050,931
582.075,955
582.100,940
582.124,925
582.149,913
582.174,893
582.199,909
582.224,923
582.249,917
582.274,916
582.299,952
582.324,961
582.349,961
582.373,955
582.398,947
582.423,905
582.448,904
582.473,923
582.498,889
582.523,880
582.548,896
582.572,936
582.597,947
582.622,957
582.647,968
582.672,963
582.697,947
582.722,928
582.747,928
582.771,910
582.796,892
582.821,903
582.846,880
582.871,903
582.896,944
582.921,979
582.945,962
582.970,965
582.995,969
583.020,944
583.045,924
583.070,938
583.094,912
583.119,881
583.144,891
583.169,915
583.194,926
583.219,935
583.243,947
583.268,1008
583.293,982
583.318,961
583.343,976
583.367,939
583.392,934
583.417,912
583.442,899
583.467,888
583.491,917
583.516,931
583.541,934
583.566,972
583.591,985
583.615,976
583.640,970
583.665,944
583.690,956
583.715,880
583.739,899
583.764,915
583.789,907
583.814,944
583.839,928
583.863,963
583.888,945
583.913,976
583.938,963
583.962,935
583.987,923
584.012,909
584.037,899
584.061,883
584.086,885
584.111,940
584.136,912
584.161,938
584.185,951
584.210,942
584.235,954
584.260,944
584.284,923
584.309,917
584.334,915
584.359,889
584.383,913
584.408,868
584.433,912
584.457,912
584.482,944
584.507,952
584.532,954
584.556,960
584.581,955
584.606,921
584.631,902
584.655,902
584.680,896
584.705,901
584.729,890
584.754,915
584.779,923
584.804,954
584.828,932
584.853,935
584.878,949
584.902,948
584.927,923
584.952,918
584.976,883
585.001,876
585.026,896
585.051,898
585.075,929
585.100,914
585.125,923
585.149,955
585.174,947
585.199,946
585.223,941
585.248,899
585.273,887
585.297,864
585.322,864
585.347,897
585.371,882
585.396,913
585.421,928
585.445,918
585.470,955
585.495,929
585.519,922
585.544,928
585.569,893
585.593,873
585.618,864
585.642,871
585.667,887
585.692,893
585.716,903
585.741,913
