575.005,832
575.031,810
575.056,836
575.082,832
575.107,826
575.132,818
575.158,800
575.183,790
575.209,802
575.234,802
575.259,806
575.285,810
575.310,817
575.335,809
575.361,816
575.386,832
575.412,792
575.437,792
575.462,812
575.488,792
575.513,816
575.538,800
575.564,779
575.589,797
575.615,811
575.640,816
575.665,818
575.691,794
575.716,800
575.741,795
575.767,790
575.792,769
575.817,764
575.843,781
575.868,784
575.893,797
575.919,818
575.944,805
575.969,785
575.995,793
576.020,771
576.045,777
576.071,779
576.096,759
576.121,759
576.147,775
576.172,784
576.197,811
576.223,802
576.248,808
576.273,774
576.299,786
576.324,765
576.349,755
576.375,752
576.400,753
576.425,775
576.451,763
576.476,763
576.501,774
576.526,787
576.552,789
576.577,779
576.602,779
576.628,745
576.653,753
576.678,763
576.704,771
576.729,752
576.754,773
576.779,775
576.805,776
576.830,771
576.855,795
576.880,774
576.906,763
576.931,752
576.956,748
576.982,739
577.007,743
577.032,752
577.057,759
577.083,784
577.108,769
577.133,787
577.158,755
577.184,762
577.209,773
577.234,753
577.259,744
577.285,752
577.310,762
577.335,769
577.360,768
577.386,771
577.411,773
577.436,773
577.461,779
577.487,760
577.512,749
577.537,752
577.562,742
577.588,752
577.613,762
577.638,763
577.663,758
577.688,786
577.714,778
577.739,785
577.764,789
577.789,800
577.814,769
577.840,757
577.865,764
577.890,754
577.915,753
577.941,771
577.966,781
577.991,807
578.016,806
578.041,793
578.066,819
578.092,804
578.117,787
578.142,800
578.167,791
578.192,771
578.218,787
578.243,784
578.268,800
578.293,821
578.318,806
578.344,811
578.369,839
578.394,821
578.419,798
578.444,790
578.469,803
578.495,811
578.520,800
578.545,820
578.570,813
578.595,811
578.620,835
578.645,843
578.671,827
578.696,843
578.721,830
578.746,816
578.771,808
578.796,807
578.821,829
578.847,816
578.872,841
578.897,833
578.922,851
578.947,858
578.972,864
578.997,857
579.023,833
579.048,843
579.073,840
579.098,832
579.123,825
579.148,803
579.173,843
579.198,859
579.224,867
579.249,861
579.274,871
579.299,865
579.324,875
579.349,868
579.374,849
579.399,843
579.424,832
579.449,838
579.475,864
579.500,869
579.525,866
579.550,889
579.575,887
579.600,870
579.625,864
579.650,852
579.675,851
579.700,850
579.725,844
579.750,845
579.776,873
579.801,869
579.826,865
579.851,865
579.876,889
579.901,913
579.926,869
579.951,859
579.976,866
580.001,851
580.026,837
580.051,848
580.076,873
580.101,885
580.126,869
580.151,865
580.176,881
580.202,880
580.227,899
580.252,844
580.277,843
580.302,819
580.327,849
580.352,825
580.377,848
580.402,832
580.427,867
580.452,867
580.477,880
580.502,885
580.527,869
580.552,864
580.577,833
580.602,848
580.627,827
580.652,825
580.677,827
580.702,843
580.727,856
580.752,886
580.777,866
580.802,865
580.827,870
580.852,845
580.877,840
580.902,824
580.927,834
580.952,819
580.977,838
581.002,841
581.027,844
581.052,888
581.077,880
581.102,880
581.127,840
581.152,848
581.177,801
581.202,838
581.227,837
581.252,795
581.277,820
581.302,848
581.327,850
581.352,867
581.377,867
581.402,848
581.426,842
581.451,824
581.476,842
581.501,811
581.526,816
581.551,816
581.576,822
581.601,825
581.626,857
581.651,851
581.676,849
581.701,841
581.726,841
581.751,837
581.776,824
581.801,835
581.826,822
581.850,803
581.875,853
581.900,807
581.925,850
581.950,849
581.975,844
582.000,833
582.025,851
582.050,837
582.075,840
582.100,808
582.124,796
582.149,839
582.174,802
582.199,798
582.224,826
582.249,838
582.274,845
582.299,848
582.324,843
582.349,811
582.373,825
582.398,803
582.423,801
582.448,808
582.473,805
582.498,823
582.523,809
582.548,802
582.572,825
582.597,818
582.622,818
582.647,825
582.672,821
582.697,816
582.722,800
582.747,805
582.771,784
582.796,800
582.821,819
582.846,795
582.871,805
582.896,818
582.921,801
582.945,820
582.970,816
582.995,807
583.020,817
583.045,808
583.070,816
583.094,784
583.119,794
583.144,792
583.169,795
583.194,807
583.219,805
583.243,811
583.268,813
583.293,797
583.318,810
583.343,812
583.367,786
583.392,802
583.417,796
583.442,805
583.467,795
583.491,800
583.516,801
583.541,800
583.566,805
583.591,800
583.615,809
583.640,800
583.665,811
583.690,806
583.715,800
583.739,811
583.764,799
583.789,800
583.814,787
583.839,803
583.863,795
583.888,820
583.913,816
583.938,835
583.962,806
583.987,811
584.012,800
584.037,793
584.061,803
584.086,789
584.111,803
584.136,778
584.161,786
584.185,819
584.210,821
584.235,825
584.260,816
584.284,821
584.309,829
584.334,816
584.359,776
584.383,786
584.408,794
584.433,790
584.457,807
584.482,800
584.507,844
584.532,826
584.556,833
584.581,832
584.606,843
584.631,816
584.655,805
584.680,800
584.705,795
584.729,792
584.754,808
584.779,827
584.804,821
584.828,833
584.853,839
584.878,835
584.902,848
584.927,826
584.952,816
584.976,802
585.001,791
585.026,800
585.051,811
585.075,811
585.100,832
585.125,829
585.149,853
585.174,848
585.199,856
585.223,832
585.248,821
585.273,793
585.297,824
585.322,787
585.347,816
585.371,828
585.396,843
585.421,849
585.445,850
585.470,859
585.495,864
585.519,866
585.544,859
585.569,829
585.593,811
585.618,823
585.642,811
585.667,811
585.692,837
585.716,854
585.741,883
585.766,857
585.790,859
585.815,840
585.840,865
585.864,832
585.889,825
585.913,800
585.938,820
585.963,808
585.987,827
586.012,842
586.037,865
586.061,854
586.086,861
586.110,883
586.135,848
586.160,832
586.184,818
586.209,819
586.233,807
586.258,797
586.283,832
586.307,832
586.332,841
586.356,864
586.381,890
586.406,881
586.430,858
586.455,818
586.479,827
586.504,809
586.528,801
586.553,801
586.578,807
586.602,830
586.627,849
586.651,856
586.676,854
586.700,869
586.725,858
586.750,832
586.774,813
586.799,792
586.823,802
586.848,790
586.872,797
586.897,801
586.921,832
586.946,848
586.971,832
586.995,855
587.020,862
587.044,835
587.069,829
587.093,803
587.118,785
587.142,784
587.167,785
587.191,801
587.216,809
587.240,810
587.265,829
587.289,839
587.314,837
587.338,824
587.363,816
587.388,832
587.412,801
587.437,768
587.461,774
587.486,784
587.510,792
587.535,787
587.559,801
587.584,824
587.608,837
587.633,819
587.657,819
587.682,797
587.706,785
587.731,769
587.755,759
587.779,760
587.804,760
587.828,756
587.853,795
587.877,805
587.902,803
587.926,795
587.951,807
587.975,813
588.000,801
588.024,777
588.049,758
588.073,744
588.098,761
588.122,768
588.146,775
588.171,787
588.195,775
588.220,779
588.244,781
588.269,800
588.293,784
588.318,787
588.342,777
588.366,755
588.391,773
588.415,748
588.440,753
588.464,740
588.489,766
588.513,771
588.537,787
588.562,776
588.586,787
588.611,791
588.635,789
588.660,784
588.684,777
588.708,759
588.733,749
588.757,753
588.782,763
588.806,755
588.830,763
588.855,791
588.879,800
588.904,778
588.928,809
588.952,811
588.977,794
589.001,775
589.026,768
589.050,771
589.074,769
589.099,769
589.123,777
589.147,805
589.172,819
589.196,806
589.221,816
589.245,817
589.269,819
589.294,797
589.318,800
589.342,795
589.367,768
589.391,770
589.415,785
589.440,784
589.464,795
589.489,816
589.513,844
589.537,832
589.562,835
589.586,809
589.610,816
589.635,811
589.659,807
589.683,790
589.708,784
589.732,796
589.756,835
589.781,826
589.805,827
589.829,840
589.854,854
589.878,851
589.902,848
589.927,839
589.951,811
